ID,Sku,unit,kod_odrzavanja,skupljanje,oeko_badge,"Regular Price","Parent Product ID"
207590,"25148 - 1635",,,,,0.90,207208
207591,"25148 - 1636",,,,,0.90,207208
207592,"25148 - 1637",,,,,0.90,207208
207593,"25148 - 1638A",,,,,0.90,207208
207594,"25148 - 1638",,,,,0.90,207208
207595,"25148 - 1639",,,,,0.90,207208
207596,"25148 - 1640",,,,,0.90,207208
207597,"25148 - 1641",,,,,0.90,207208
207598,"25148 - 1642",,,,,0.90,207208
207599,"25148 - 1643",,,,,0.90,207208
207600,"25148 - 1644A",,,,,0.90,207208
207601,"25148 - 1644",,,,,0.90,207208
207602,"25148 - 1645",,,,,0.90,207208
207603,"25148 - 1646",,,,,0.90,207208
207604,"25148 - 1647",,,,,0.90,207208
207605,"25148 - 1648",,,,,0.90,207208
207606,"25148 - 1649",,,,,0.90,207208
207607,"25148 - 1650",,,,,0.90,207208
207608,"25148 - 1651",,,,,0.90,207208
207609,"25148 - 1652",,,,,0.90,207208
207610,"25148 - 1653",,,,,0.90,207208
207611,"25148 - 1654",,,,,0.90,207208
207612,"25148 - 1655",,,,,0.90,207208
207613,"25148 - 1656",,,,,0.90,207208
207614,"25148 - 1657A",,,,,0.90,207208
207615,"25148 - 1657",,,,,0.90,207208
207616,"25148 - 1658",,,,,0.90,207208
207617,"25148 - 1659",,,,,0.90,207208
207618,"25148 - 1660",,,,,0.90,207208
207619,"25148 - 1661",,,,,0.90,207208
207620,"25148 - 1662",,,,,0.90,207208
207621,"25148 - 1663",,,,,0.90,207208
207622,"25148 - 1664A",,,,,0.90,207208
207623,"25148 - 1664",,,,,0.90,207208
207624,"25148 - 1665",,,,,0.90,207208
207625,"25148 - 1666",,,,,0.90,207208
207626,"25148 - 1667",,,,,0.90,207208
207627,"25148 - 1668",,,,,0.90,207208
207628,"25148 - 1669",,,,,0.90,207208
207629,"25148 - 1670",,,,,0.90,207208
207630,"25148 - 1671A",,,,,0.90,207208
207631,"25148 - 1671",,,,,0.90,207208
207632,"25148 - 1672",,,,,0.90,207208
207633,"25148 - 1673",,,,,0.90,207208
207634,"25148 - 1674",,,,,0.90,207208
207635,"25148 - 1675",,,,,0.90,207208
207636,"25148 - 1676",,,,,0.90,207208
207637,"25148 - 1677",,,,,0.90,207208
207638,"25148 - 1678",,,,,0.90,207208
207639,"25148 - 1679",,,,,0.90,207208
207640,"25148 - 1680",,,,,0.90,207208
207641,"25148 - 1681",,,,,0.90,207208
207642,"25148 - 1682",,,,,0.90,207208
207643,"25148 - 1683",,,,,0.90,207208
207644,"25148 - 1684",,,,,0.90,207208
207645,"25148 - 1685",,,,,0.90,207208
207646,"25148 - 1686A",,,,,0.90,207208
207647,"25148 - 1686B",,,,,0.90,207208
207648,"25148 - 1686",,,,,0.90,207208
207649,"25148 - 1687",,,,,0.90,207208
207650,"25148 - 1688",,,,,0.90,207208
207651,"25148 - 1689",,,,,0.90,207208
207652,"25148 - 1690",,,,,0.90,207208
207653,"25148 - 1691D",,,,,0.90,207208
207654,"25148 - 1691",,,,,0.90,207208
207655,"25148 - 1691A",,,,,0.90,207208
207656,"25148 - 1691B",,,,,0.90,207208
207657,"25148 - 1691C",,,,,0.90,207208
207658,"25148 - 1692",,,,,0.90,207208
207659,"25148 - 1693",,,,,0.90,207208
207660,"25148 - 1694",,,,,0.90,207208
207661,"25148 - 1695",,,,,0.90,207208
207662,"25148 - 1696",,,,,0.90,207208
207663,"25148 - 1697",,,,,0.90,207208
207664,"25148 - 1698A",,,,,0.90,207208
207665,"25148 - 1698",,,,,0.90,207208
207666,"25148 - 1699",,,,,0.90,207208
207667,"25148 - 1700",,,,,0.90,207208
207668,"25148 - 1701",,,,,0.90,207208
207669,"25148 - 1702",,,,,0.90,207208
207670,"25148 - 1703",,,,,0.90,207208
207671,"25148 - 1704A",,,,,0.90,207208
207672,"25148 - 1704",,,,,0.90,207208
207673,"25148 - 1705",,,,,0.90,207208
207674,"25148 - 1706",,,,,0.90,207208
207675,"25148 - 1707",,,,,0.90,207208
207676,"25148 - 1708",,,,,0.90,207208
207677,"25148 - 1709",,,,,0.90,207208
207678,"25148 - 1710",,,,,0.90,207208
207679,"25148 - 1711",,,,,0.90,207208
207680,"25148 - 1712",,,,,0.90,207208
207681,"25148 - 1713",,,,,0.90,207208
207682,"25148 - 1714A",,,,,0.90,207208
207683,"25148 - 1714B",,,,,0.90,207208
207684,"25148 - 1714C",,,,,0.90,207208
207685,"25148 - 1714",,,,,0.90,207208
207686,"25148 - 1715",,,,,0.90,207208
207687,"25148 - 1716",,,,,0.90,207208
207688,"25148 - 1717",,,,,0.90,207208
207689,"25148 - 1718",,,,,0.90,207208
207690,"25148 - 1719",,,,,0.90,207208
207691,"25148 - 1720",,,,,0.90,207208
207692,"25148 - 1721A",,,,,0.90,207208
207693,"25148 - 1721",,,,,0.90,207208
207694,"25148 - 1722",,,,,0.90,207208
207695,"25148 - 1723",,,,,0.90,207208
207696,"25148 - 1724",,,,,0.90,207208
207697,"25148 - 1725A",,,,,0.90,207208
207698,"25148 - 1725",,,,,0.90,207208
207699,"25148 - 1726",,,,,0.90,207208
207700,"25148 - 1727",,,,,0.90,207208
207701,"25148 - 1728",,,,,0.90,207208
207702,"25148 - 1729",,,,,0.90,207208
207703,"25148 - 1730A",,,,,0.90,207208
207704,"25148 - 1730",,,,,0.90,207208
207705,"25148 - 1731",,,,,0.90,207208
207706,"25148 - 1732",,,,,0.90,207208
207707,"25148 - 1733",,,,,0.90,207208
207708,"25148 - 1734",,,,,0.90,207208
207709,"25148 - 1735",,,,,0.90,207208
207710,"25148 - 1736",,,,,0.90,207208
207711,"25148 - 1737",,,,,0.90,207208
207712,"25148 - 1738",,,,,0.90,207208
207713,"25148 - 1739",,,,,0.90,207208
207714,"25148 - 1740",,,,,0.90,207208
207715,"25148 - 1741",,,,,0.90,207208
207716,"25148 - 1742",,,,,0.90,207208
207717,"25148 - 1743",,,,,0.90,207208
207718,"25148 - 1744",,,,,0.90,207208
207719,"25148 - 1745",,,,,0.90,207208
207720,"25148 - 1746",,,,,0.90,207208
207721,"25148 - 1747",,,,,0.90,207208
207722,"25148 - 1748",,,,,0.90,207208
207723,"25148 - 1749",,,,,0.90,207208
207724,"25148 - 1750",,,,,0.90,207208
207725,"25148 - 1751A",,,,,0.90,207208
207726,"25148 - 1751",,,,,0.90,207208
207727,"25148 - 1752",,,,,0.90,207208
207728,"25148 - 1753",,,,,0.90,207208
207729,"25148 - 1754",,,,,0.90,207208
207730,"25148 - 1755",,,,,0.90,207208
207731,"25148 - 1756",,,,,0.90,207208
207732,"25148 - 1757",,,,,0.90,207208
207733,"25148 - 1758",,,,,0.90,207208
207734,"25148 - 1759",,,,,0.90,207208
207735,"25148 - 1760",,,,,0.90,207208
207736,"25148 - 1761",,,,,0.90,207208
207737,"25148 - 1762A",,,,,0.90,207208
207738,"25148 - 1762",,,,,0.90,207208
207739,"25148 - 1763A",,,,,0.90,207208
207740,"25148 - 1763",,,,,0.90,207208
207741,"25148 - 1764",,,,,0.90,207208
207742,"25148 - 1765",,,,,0.90,207208
207743,"25148 - 1766",,,,,0.90,207208
207744,"25148 - 1767",,,,,0.90,207208
207745,"25148 - 1768",,,,,0.90,207208
207746,"25148 - 1769",,,,,0.90,207208
207747,"25148 - 1770",,,,,0.90,207208
207748,"25148 - 1771",,,,,0.90,207208
207749,"25148 - 1772",,,,,0.90,207208
207750,"25148 - 1773",,,,,0.90,207208
207751,"25148 - 1774",,,,,0.90,207208
207752,"25148 - 1775",,,,,0.90,207208
207753,"25148 - 1776",,,,,0.90,207208
207754,"25148 - 1777",,,,,0.90,207208
207755,"25148 - 1778",,,,,0.90,207208
207756,"25148 - 1779",,,,,0.90,207208
207757,"25148 - 1780",,,,,0.90,207208
207758,"25148 - 1781",,,,,0.90,207208
207759,"25148 - 1782A",,,,,0.90,207208
207760,"25148 - 1782B",,,,,0.90,207208
207761,"25148 - 1782",,,,,0.90,207208
207762,"25148 - 1783",,,,,0.90,207208
207763,"25148 - 1784",,,,,0.90,207208
207764,"25148 - 1785",,,,,0.90,207208
207765,"25148 - 1786",,,,,0.90,207208
207766,"25148 - 1787",,,,,0.90,207208
207767,"25148 - 1788",,,,,0.90,207208
207768,"25148 - 1789",,,,,0.90,207208
207769,"25148 - 1790",,,,,0.90,207208
207770,"25148 - 1791",,,,,0.90,207208
207771,"25148 - 1792",,,,,0.90,207208
207772,"25148 - 1793",,,,,0.90,207208
207773,"25148 - 1794A",,,,,0.90,207208
207774,"25148 - 1794B",,,,,0.90,207208
207775,"25148 - 1794",,,,,0.90,207208
207776,"25148 - 1795",,,,,0.90,207208
207777,"25148 - 1796",,,,,0.90,207208
207778,"25148 - 1797",,,,,0.90,207208
207779,"25148 - 1798",,,,,0.90,207208
207780,"25148 - 1799",,,,,0.90,207208
207781,"25148 - 1800",,,,,0.90,207208
207782,"25148 - 1801A",,,,,0.90,207208
207783,"25148 - 1801",,,,,0.90,207208
207784,"25148 - 1802",,,,,0.90,207208
207785,"25148 - 1803",,,,,0.90,207208
207786,"25148 - 1804",,,,,0.90,207208
207787,"25148 - 1805",,,,,0.90,207208
207788,"25148 - 1806",,,,,0.90,207208
207789,"25148 - 1807",,,,,0.90,207208
207790,"25148 - 1808",,,,,0.90,207208
207791,"25148 - 1809",,,,,0.90,207208
207792,"25148 - 1810",,,,,0.90,207208
207793,"25148 - 1811",,,,,0.90,207208
207794,"25148 - 1812",,,,,0.90,207208
207795,"25148 - 1813",,,,,0.90,207208
207796,"25148 - 1814",,,,,0.90,207208
207797,"25148 - 1815",,,,,0.90,207208
207798,"25148 - 1816",,,,,0.90,207208
207799,"25148 - 1817",,,,,0.90,207208
207800,"25148 - 1818",,,,,0.90,207208
207801,"25148 - 1819",,,,,0.90,207208
207802,"25148 - 4018",,,,,0.90,207208
207803,"25148 - 4158",,,,,0.90,207208
207804,"25148 - 4769",,,,,0.90,207208
207805,"25148 - 4855",,,,,0.90,207208
207806,"25148 - 5058",,,,,0.90,207208
207807,"25148 - 5207",,,,,0.90,207208
207808,"25148 - 5428",,,,,0.90,207208
207809,"25148 - 5856",,,,,0.90,207208
207810,"25148 - 6477",,,,,0.90,207208
207811,"25148 - 6606",,,,,0.90,207208
209143,"09414 - 15",,,,,8.50,12488
209144,"09414 - 168",,,,,8.50,12488
209145,"09414 - 17",,,,,8.50,12488
209146,"09414 - 2",,,,,8.50,12488
209147,"09414 - 34",,,,,8.50,12488
209148,"09414 - 4",,,,,8.50,12488
209149,"09414 - 5",,,,,8.50,12488
209150,"09414 - 50",,,,,8.50,12488
209151,"09414 - 52",,,,,8.50,12488
209152,"09414 - 69",,,,,8.50,12488
209153,"09414 - 8",,,,,8.50,12488
209154,"09414 - 111",,,,,8.50,12488
209155,"09414 - 118",,,,,8.50,12488
209156,"09414 - 236",,,,,8.50,12488
209157,"09414 - 252",,,,,8.50,12488
209158,"09414 - 255",,,,,8.50,12488
209159,"09414 - 27",,,,,8.50,12488
209160,"09414 - 28",,,,,8.50,12488
209161,"09414 - 51",,,,,8.50,12488
209162,"09414 - 525",,,,,8.50,12488
209233,"18132 - 1060",,,,,3.80,52080
209258,"09558 - D53",,,,,0.70,171987
209259,"09558 - 03",,,,,0.70,171987
209260,"09558 - 10",,,,,0.70,171987
209261,"09558 - 19",,,,,0.70,171987
209262,"09558 - 21",,,,,0.70,171987
209263,"09558 - 36",,,,,0.70,171987
209344,"15100 - 871",,,,,8.50,6657
209345,"15100 - 872",,,,,8.50,6657
209349,"15100 - 876",,,,,8.50,6657
209353,"15100 - 880",,,,,8.50,6657
209354,"15100 - 881",,,,,8.50,6657
209355,"15100 - 882",,,,,8.50,6657
209356,"15100 - 883",,,,,8.50,6657
209358,"15100 - 885",,,,,8.50,6657
209362,"15100 - 889",,,,,8.50,6657
209363,"15100 - 890",,,,,8.50,6657
209364,"15100 - 891",,,,,8.50,6657
209366,"15100 - 893",,,,,8.50,6657
209367,"15100 - 894",,,,,8.50,6657
209369,"15100 - 896",,,,,8.50,6657
209373,"15100 - 900",,,,,8.50,6657
209382,"15100 - 909",,,,,8.50,6657
209383,"15100 - 910",,,,,8.50,6657
209384,"15100 - 911",,,,,8.50,6657
209385,"15100 - 912",,,,,8.50,6657
209386,"15100 - 913",,,,,8.50,6657
209387,"15100 - 914",,,,,8.50,6657
209388,"15100 - 915",,,,,8.50,6657
209389,"15100 - 916",,,,,8.50,6657
209390,"15100 - 917",,,,,8.50,6657
209393,"15100 - 920",,,,,8.50,6657
209394,"15100 - 921",,,,,8.50,6657
209399,"15100 - 926",,,,,8.50,6657
209400,"15100 - 927",,,,,8.50,6657
209402,"15100 - 929",,,,,8.50,6657
209403,"15100 - 930",,,,,8.50,6657
209404,"15100 - 931",,,,,8.50,6657
209405,"15100 - 932",,,,,8.50,6657
209406,"15100 - 933",,,,,8.50,6657
209407,"15100 - 934",,,,,8.50,6657
209408,"15100 - 935",,,,,8.50,6657
209409,"15100 - 936",,,,,8.50,6657
209410,"15100 - 937",,,,,8.50,6657
209411,"15100 - 938",,,,,8.50,6657
209412,"15100 - 939",,,,,8.50,6657
209413,"15100 - 940",,,,,8.50,6657
209419,"15100 - 946",,,,,8.50,6657
209421,"15100 - 948",,,,,8.50,6657
209662,"25151 ZAO",par,"ax+!\","po dužini do 3% po širini do 3%",,8.00,0
209694,"25149 POSY",kom,"ax+!\","po dužini do 3% po širini do 3%",,8.00,0
209720,"25150 ZAO",kom,"ax+!\","po dužini do 3% po širini do 3%",,16.00,0
209730,"25150 POSY",kom,"ax+!\","po dužini do 3% po širini do 3%",,16.00,0
209740,"25150 OREA",kom,"ax+!\","po dužini do 3% po širini do 3%",,16.00,0
209750,25158,met,axA+!,"po dužini do 3,0% po širini do 2,5%",yes,,0
209754,"25158 - 960",,,,,13.20,209750
209755,"25158 - 998",,,,,13.20,209750
209787,25137,pak,,,,4.20,0
209800,25157,par,,,,1.30,0
209815,"25144 SINDEL 9502",met,AXa+!,"po dužini do 3% po širini do 2%",,9.99,0
209825,"25144 SINDEL 9903",met,AXa+!,"po dužini do 3% po širini do 2%",,9.99,0
209835,"25144 RITA 9573",met,AXa+!,"po dužini do 3% po širini do 2%",,9.99,0
209845,"25144 LUANA 9852",met,AXa+!,"po dužini do 3% po širini do 2%",,9.99,0
209855,"25144 CREED 9491",met,AXa+!,"po dužini do 3% po širini do 2%",yes,9.99,0
209865,"25144 CREED 9414",met,AXa+!,"po dužini do 3% po širini do 2%",yes,9.99,0
209875,"25144 CREED 9403",met,AXa+!,"po dužini do 3% po širini do 2%",yes,9.99,0
209885,"25144 CREED 9392",met,AXa+!,"po dužini do 3% po širini do 2%",yes,9.99,0
209895,"25144 CREED 9337",met,AXa+!,"po dužini do 3% po širini do 2%",yes,9.99,0
209905,"25144 ODESSA 9930",met,AXa+!,"po dužini do 3% po širini do 2%",,9.99,0
209912,"25144 QUEENS 5624",met,AXa+!,"po dužini do 3% po širini do 2%",,9.99,0
209922,"25144 QUEENS 9909",met,AXa+!,"po dužini do 3% po širini do 2%",,9.99,0
209932,"25145 ZEYN 9981",met,AXa+!,"po dužini do 3% po širini do 2%",yes,11.99,0
209942,"25145 ZEYN 9502",met,AXa+!,"po dužini do 3% po širini do 2%",yes,11.99,0
209952,"25145 ZEYN 9491",met,AXa+!,"po dužini do 3% po širini do 2%",yes,11.99,0
209962,"25145 REINA SOFIA 1174",met,AXa+!,"po dužini do 3% po širini do 2%",,11.99,0
209973,"25145 REINA SOFIA 1170",met,AXa+!,"po dužini do 3% po širini do 2%",,11.99,0
209983,"25145 MEANDOR 9930",met,AXa+!,"po dužini do 3% po širini do 2%",,11.99,0
209993,"25145 DION 9491",met,AXa+!,"po dužini do 3% po širini do 2%",,11.99,0
210000,"25145 KANO 9491",met,AXa+!,"po dužini do 3% po širini do 2%",,11.99,0
210007,"25145 KANO 9180",met,AXa+!,"po dužini do 3% po širini do 2%",,11.99,0
210014,"25145 KANO 9930",met,AXa+!,"po dužini do 3% po širini do 2%",,11.99,0
210021,"25146 LUNAR 9573",met,AXa+!,"po dužini do 3% po širini do 2%",,13.99,0
210031,"25146 DENVER 9392",met,AXa+!,"po dužini do 3% po širini do 2%",,13.99,0
210038,"25146 ORION 9590",met,AXa+!,"po dužini do 3% po širini do 2%",,13.99,0
210048,"25146 ORION 9038",met,AXa+!,"po dužini do 3% po širini do 2%",,13.99,0
210058,"25146 ORION 9491",met,AXa+!,"po dužini do 3% po širini do 2%",,13.99,0
210068,"25146 ORION 9611",met,AXa+!,"po dužini do 3% po širini do 2%",,13.99,0
210078,"25146 ORION 9731",met,AXa+!,"po dužini do 3% po širini do 2%",,13.99,0
210089,"25146 ORION 9804",met,AXa+!,"po dužini do 3% po širini do 2%",,13.99,0
210099,"25146 ORION 9981",met,AXa+!,"po dužini do 3% po širini do 2%",,13.99,0
210109,"25146 ORION 7006",met,AXa+!,"po dužini do 3% po širini do 2%",,13.99,0
210116,"25146 ORION 9392",met,AXa+!,"po dužini do 3% po širini do 2%",,13.99,0
210126,"25146 ORION 9403",met,AXa+!,"po dužini do 3% po širini do 2%",,13.99,0
210146,"25147 ECLIPSE 5644",met,AXa+!,"po dužini do 3% po širini do 2%",,15.99,0
210160,"17004 - K001",,,,,11.00,23753
210161,"17004 - L004",,,,,11.00,23753
210162,"17004 - K880",,,,,11.00,23753
210163,"17004 - L002",,,,,11.00,23753
210164,"17004 - K999",,,,,11.00,23753
210165,"17004 - K630",,,,,11.00,23753
210166,"17004 - K600",,,,,11.00,23753
210167,"17004 - K110",,,,,11.00,23753
210168,"17004 - K020",,,,,11.00,23753
210169,"17004 - K955",,,,,11.00,23753
210170,"17004 - K950",,,,,11.00,23753
210171,"17004 - K815",,,,,11.00,23753
210172,"17004 - K425",,,,,11.00,23753
210173,"17004 - K320",,,,,11.00,23753
210174,"17004 - K178",,,,,11.00,23753
210372,"15325 - 7003",,,,,9.50,7725
210409,"16335 - 100",,,,,14.50,21728
210410,"16335 - 110",,,,,14.50,21728
210411,"16335 - 112",,,,,14.50,21728
210412,"16335 - 129",,,,,14.50,21728
210413,"16335 - 134",,,,,14.50,21728
210414,"16335 - 141",,,,,14.50,21728
210415,"16335 - 144",,,,,14.50,21728
210416,"16335 - 151",,,,,14.50,21728
210417,"16335 - 152",,,,,14.50,21728
210418,"16335 - 155",,,,,14.50,21728
210419,"16335 - 162",,,,,14.50,21728
210543,"13479 - 2978",,,,,4.11,533
210576,"17053 - L3",,,,,14.50,25247
210581,25162,met,axA+!,"po dužini do 2,2% po širini do 1,8%",,24.55,0
210582,"25162 - 1",,,,,19.50,210581
210583,"25162 - 2",,,,,19.50,210581
210584,"25162 - 4",,,,,19.50,210581
210614,"12103 - 1",,,,,11.50,7849
210615,"12103 - 10",,,,,11.50,7849
210616,"12103 - 11",,,,,11.50,7849
210617,"12103 - 12",,,,,11.50,7849
210618,"12103 - 13",,,,,11.50,7849
210619,"12103 - 14",,,,,11.50,7849
210620,"12103 - 2",,,,,11.50,7849
210621,"12103 - 3",,,,,11.50,7849
210622,"12103 - 4",,,,,11.50,7849
210623,"12103 - 5",,,,,11.50,7849
210624,"12103 - 6",,,,,11.50,7849
210625,"12103 - 7",,,,,11.50,7849
210626,"12103 - 8",,,,,11.50,7849
210627,"12103 - 9",,,,,11.50,7849
211079,26000,kom,"t9$\x","po dužini do 2% po širini do 1,8%",,,0
211108,"26000 - 12",,,,,11.50,211079
211109,"26000 - 13",,,,,11.50,211079
211110,"26000 - 14",,,,,11.50,211079
211111,"26000 - 15",,,,,11.50,211079
211112,"26000 - 16",,,,,11.50,211079
211113,"26000 - 19",,,,,11.50,211079
211114,"26000 - 21",,,,,11.50,211079
211115,"26000 - 25",,,,,11.50,211079
211116,"26000 - 29",,,,,11.50,211079
211117,"26000 - 3",,,,,11.50,211079
211118,"26000 - 33",,,,,11.50,211079
211119,"26000 - 37",,,,,11.50,211079
211120,"26000 - 43",,,,,11.50,211079
211121,"26000 - 45",,,,,11.50,211079
211122,"26000 - 46",,,,,11.50,211079
211123,"26000 - 6",,,,,11.50,211079
211124,"26000 - 27",,,,,11.50,211079
211126,"26000 - 36",,,,,11.50,211079
211127,"26000 - 40",,,,,11.50,211079
211454,"15100 - 950",,,,,8.50,6657
211455,"15100 - 951",,,,,8.50,6657
211456,"15100 - 952",,,,,8.50,6657
211457,"15100 - 953",,,,,8.50,6657
211461,"15100 - 957",,,,,8.50,6657
211465,"15100 - 961",,,,,8.50,6657
211469,"15100 - 965",,,,,8.50,6657
211470,"15100 - 966",,,,,8.50,6657
211471,"15100 - 967",,,,,8.50,6657
211472,"15100 - 968",,,,,8.50,6657
211473,"15100 - 969",,,,,8.50,6657
211474,"15100 - 970",,,,,8.50,6657
211475,"15100 - 971",,,,,8.50,6657
211476,"15100 - 972",,,,,8.50,6657
211477,"15100 - 973",,,,,8.50,6657
211478,"15100 - 974",,,,,8.50,6657
211479,"15100 - 975",,,,,8.50,6657
211480,"15100 - 976",,,,,8.50,6657
211482,"15100 - 978",,,,,8.50,6657
211483,"15100 - 979",,,,,8.50,6657
211484,"15100 - 980",,,,,8.50,6657
211485,"15100 - 981",,,,,8.50,6657
211486,"15100 - 982",,,,,8.50,6657
211611,"15100 - 2",,,,,8.50,6657
211616,"15100 - 7",,,,,8.50,6657
211617,,,,,,8.50,6657
211618,"15100 - 9",,,,,8.50,6657
211619,"15100 - 10",,,,,8.50,6657
211625,"15100 - 991",,,,,8.50,6657
211627,"15100 - 993",,,,,8.50,6657
211633,"15100 - 999",,,,,8.50,6657
211721,"15037 - 15",,,,,17.90,9592
211739,"15317 - FUCHSIA",,,,,14.50,17734
211779,24134,met,"axA\!","po dužini do 3% po širini do 2%",yes,,0
211783,"24134 - ORO",,,,,19.50,211779
211784,"24134 - ARGENTO",,,,,19.50,211779
211806,25110,met,"ax+!\","po dužini do 3,5% po širini do 3,2%",yes,13.90,0
211822,"15280 - AZUL",,,,,33.60,11904
211823,"15280 - ROJO",,,,,33.60,11904
211847,05301,kom,,,,7.20,0
211868,"19073 - 26",,,,,3.70,61873
211872,"21044 - 4530",,,,,5.70,94628
211876,"26000 - 35",,,,,11.50,211079
211880,"09414 - 143",,,,,8.50,12488
211888,"01410 60 CM DARK GREEN",,,,,2.10,89208
211961,"21055 - 151",,,,,16.50,98198
211962,"21055 - 26",,,,,16.50,98198
211963,"21055 - 50",,,,,16.50,98198
211964,"21055 - 52",,,,,16.50,98198
211965,"21055 - 53",,,,,16.50,98198
211966,"21055 - 69",,,,,16.50,98198
211967,"21055 - 8",,,,,16.50,98198
211968,"21055 - 252",,,,,16.50,98198
211969,"21055 - 253",,,,,16.50,98198
211970,"21055 - 55",,,,,16.50,98198
212249,181411,met,axA8!,"po dužini do 2% po širini do 2%",,14.99,0
212270,18071,met,tyA+$,"po dužini do 2% po širini do 1,8%",,76.98,0
212356,1620417,met,syE+!,"po dužini do 2% po širini do 1,8%",,199.08,0
212380,162043,met,syE+!,"po dužini do 2% po širini do 1,8%",,199.08,0
212381,1620426,met,syE+!,"po dužini do 2% po širini do 1,8%",,199.08,0
212385,162044,met,syE+!,"po dužini do 2% po širini do 1,8%",,199.08,0
212389,132553,met,syE+!,"po dužini do 2% po širini do 1,8%",,63.71,0
212429,1325521,met,syE+!,"po dužini do 2% po širini do 1,8%",,63.71,0
212434,132556,met,syE+!,"po dužini do 2% po širini do 1,8%",,63.71,0
212438,1325526,met,syE+!,"po dužini do 2% po širini do 1,8%",,63.71,0
212442,1325519,met,syE+!,"po dužini do 2% po širini do 1,8%",,63.71,0
212446,1325525,met,syE+!,"po dužini do 2% po širini do 1,8%",,63.71,0
212450,1325517,met,syE+!,"po dužini do 2% po širini do 1,8%",,63.71,0
212454,1325520,met,syE+!,"po dužini do 2% po širini do 1,8%",,63.71,0
212458,1325550,met,syE+!,"po dužini do 2% po širini do 1,8%",,63.71,0
212462,1325551,met,syE+!,"po dužini do 2% po širini do 1,8%",,63.71,0
212466,17145,met,sxA+!,"po dužini do 0% po širini do 0%",,258.81,0
212510,097842,met,sxA+!,"po dužini do 2,5% po širini do 2%",,63.71,0
212511,097843,met,sxA+!,"po dužini do 2,5% po širini do 2%",,63.71,0
212512,097844,met,sxA+!,"po dužini do 2,5% po širini do 2%",,63.71,0
212560,26009-1,met,"axA\!","po dužini do 2,4% po širini do 2,2%",,17.50,0
212570,26010-1,met,"axA\!","po dužini do 2,4% po širini do 2,2%",,9.50,0
212581,26011-2502-1,met,bxA8&quot;,"po dužini do 3,5% po širini do 3%",,6.50,0
212592,26011-2502-2,met,bxA8&quot;,"po dužini do 3,5% po širini do 3%",,6.50,0
212629,26011-2502-3,met,bxA8&quot;,"po dužini do 3,5% po širini do 3%",,6.50,0
212630,26011-2503-1,met,bxA8&quot;,"po dužini do 3,5% po širini do 3%",,6.50,0
212631,26011-2503-2,met,bxA8&quot;,"po dužini do 3,5% po širini do 3%",,6.50,0
212659,15298,met,sxA+!,"po dužini do 0% po širini do 0%",,104.85,0
212660,18101-11-1,met,bx+A!,"po dužini do 3,5% po širini do 3%",yes,11.50,0
212743,18101-16-1,met,bx+A!,"po dužini do 3,5% po širini do 3%",yes,11.50,0
212754,18101-1-1,met,bx+A!,"po dužini do 3,5% po širini do 3%",yes,11.50,0
212773,18101-9-1,met,bx+A!,"po dužini do 3,5% po širini do 3%",yes,11.50,0
212783,18101-21-1,met,bx+A!,"po dužini do 3,5% po širini do 3%",yes,11.50,0
212793,18101-26-1,met,bx+A!,"po dužini do 3,5% po širini do 3%",yes,11.50,0
212803,18101-3-1,met,bx+A!,"po dužini do 3,5% po širini do 3%",yes,11.50,0
212813,18101-6-1,met,bx+A!,"po dužini do 3,5% po širini do 3%",yes,11.50,0
212903,"24080 - 83",,,,,2.50,187944
212924,"24086 - 29",,,,,1.70,174061
212925,"24086 - 39",,,,,1.70,174061
212926,"24086 - 69",,,,,1.70,174061
212927,"24086 - 577",,,,,1.70,174061
212928,"24086 - 847",,,,,1.70,174061
212929,"24086 - 850",,,,,1.70,174061
212948,"24090 - 87",,,,,4.80,173579
212959,"25000 - 52",,,,,3.20,187868
212963,"25000 - 54",,,,,3.20,187868
212964,"25000 - 57",,,,,3.20,187868
212965,"25000 - 61",,,,,3.20,187868
